number_global,team_slot,code,type,category,section,group,team,countryCode,name,player,position,notes,sourceUrl,statusCadastro
589,9,CPV-009,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,João Paulo,João Paulo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
590,10,CPV-010,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Yannick Semedo,Yannick Semedo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
591,11,CPV-011,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Kevin Pina,Kevin Pina,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
592,12,CPV-012,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Patrick Andrade,Patrick Andrade,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
593,13,CPV-013,NORMAL,foto_do_time,Seleções,Grupo H,Cabo Verde,CPV,Foto oficial do Cabo Verde,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
594,14,CPV-014,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Deroy Duarte,Deroy Duarte,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
595,15,CPV-015,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Garry Rodrigues,Garry Rodrigues,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
596,16,CPV-016,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Jovane Cabral,Jovane Cabral,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
597,17,CPV-017,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Ryan Mendes,Ryan Mendes,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
598,18,CPV-018,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Dailon Livramento,Dailon Livramento,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
599,19,CPV-019,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Willy Semedo,Willy Semedo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
600,20,CPV-020,NORMAL,jogador,Seleções,Grupo H,Cabo Verde,CPV,Bebé,Bebé,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
601,1,KSA-001,SHINY,escudo_do_time,Seleções,Grupo H,Arábia Saudita,KSA,Escudo do Arábia Saudita,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
602,2,KSA-002,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Nasser Aldawsari,Nasser Aldawsari,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
603,3,KSA-003,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Nawaf Alaqidi,Nawaf Alaqidi,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
604,4,KSA-004,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Abdulrahman Al-Sanbi,Abdulrahman Al-Sanbi,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
605,5,KSA-005,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Saud Abdulhamid,Saud Abdulhamid,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
606,6,KSA-006,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Nawaf Boushal,Nawaf Boushal,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
607,7,KSA-007,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Jihad Thakri,Jihad Thakri,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
608,8,KSA-008,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Moteb Al-Harbi,Moteb Al-Harbi,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
609,9,KSA-009,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Hassan Altambakti,Hassan Altambakti,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
610,10,KSA-010,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Musab Aljuwayr,Musab Aljuwayr,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
611,11,KSA-011,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Ziyad Aljohani,Ziyad Aljohani,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
612,12,KSA-012,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Abdullah Alkhaibari,Abdullah Alkhaibari,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
613,13,KSA-013,NORMAL,foto_do_time,Seleções,Grupo H,Arábia Saudita,KSA,Foto oficial do Arábia Saudita,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
614,14,KSA-014,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Saleh Abu Alshamat,Saleh Abu Alshamat,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
615,15,KSA-015,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Marwan Alsahafi,Marwan Alsahafi,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
616,16,KSA-016,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Salem Aldawsari,Salem Aldawsari,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
617,17,KSA-017,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Abdulrahman Al-Aboud,Abdulrahman Al-Aboud,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
618,18,KSA-018,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Feras Albrikan,Feras Albrikan,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
619,19,KSA-019,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Saleh Alshehri,Saleh Alshehri,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
620,20,KSA-020,NORMAL,jogador,Seleções,Grupo H,Arábia Saudita,KSA,Abdullah Al-Hamdan,Abdullah Al-Hamdan,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
621,1,URU-001,SHINY,escudo_do_time,Seleções,Grupo H,Uruguai,URU,Escudo do Uruguai,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
622,2,URU-002,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Rodrigo Bentancur,Rodrigo Bentancur,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
623,3,URU-003,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Sergio Rochet,Sergio Rochet,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
624,4,URU-004,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Santiago Mele,Santiago Mele,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
625,5,URU-005,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Ronald Araujo,Ronald Araujo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
626,6,URU-006,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,José María Giménez,José María Giménez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
627,7,URU-007,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Sebastian Caceres,Sebastian Caceres,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
628,8,URU-008,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Mathias Olivera,Mathias Olivera,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
629,9,URU-009,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Guillermo Varela,Guillermo Varela,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
630,10,URU-010,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Nahitan Nandez,Nahitan Nandez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
631,11,URU-011,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Federico Valverde,Federico Valverde,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
632,12,URU-012,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Giorgian De Arrascaeta,Giorgian De Arrascaeta,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
633,13,URU-013,NORMAL,foto_do_time,Seleções,Grupo H,Uruguai,URU,Foto oficial do Uruguai,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
634,14,URU-014,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Manuel Ugarte,Manuel Ugarte,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
635,15,URU-015,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Nicolás de la Cruz,Nicolás de la Cruz,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
636,16,URU-016,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Maxi Araujo,Maxi Araujo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
637,17,URU-017,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Darwin Núñez,Darwin Núñez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
638,18,URU-018,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Federico Viñas,Federico Viñas,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
639,19,URU-019,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Rodrigo Aguirre,Rodrigo Aguirre,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
640,20,URU-020,NORMAL,jogador,Seleções,Grupo H,Uruguai,URU,Facundo Pellistri,Facundo Pellistri,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
641,1,FRA-001,SHINY,escudo_do_time,Seleções,Grupo I,França,FRA,Escudo do França,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
642,2,FRA-002,NORMAL,jogador,Seleções,Grupo I,França,FRA,Adrien Rabiot,Adrien Rabiot,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
643,3,FRA-003,NORMAL,jogador,Seleções,Grupo I,França,FRA,Mike Maignan,Mike Maignan,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
644,4,FRA-004,NORMAL,jogador,Seleções,Grupo I,França,FRA,Theo Hernández,Theo Hernández,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
645,5,FRA-005,NORMAL,jogador,Seleções,Grupo I,França,FRA,William Saliba,William Saliba,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
646,6,FRA-006,NORMAL,jogador,Seleções,Grupo I,França,FRA,Jules Koundé,Jules Koundé,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
647,7,FRA-007,NORMAL,jogador,Seleções,Grupo I,França,FRA,Ibrahima Konaté,Ibrahima Konaté,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
648,8,FRA-008,NORMAL,jogador,Seleções,Grupo I,França,FRA,Dayot Upamecano,Dayot Upamecano,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
649,9,FRA-009,NORMAL,jogador,Seleções,Grupo I,França,FRA,Lucas Digne,Lucas Digne,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
650,10,FRA-010,NORMAL,jogador,Seleções,Grupo I,França,FRA,Aurélien Tchouaméni,Aurélien Tchouaméni,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
651,11,FRA-011,NORMAL,jogador,Seleções,Grupo I,França,FRA,Eduardo Camavinga,Eduardo Camavinga,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
652,12,FRA-012,NORMAL,jogador,Seleções,Grupo I,França,FRA,Manu Koné,Manu Koné,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
653,13,FRA-013,NORMAL,foto_do_time,Seleções,Grupo I,França,FRA,Foto oficial do França,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
654,14,FRA-014,NORMAL,jogador,Seleções,Grupo I,França,FRA,Michael Olise,Michael Olise,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
655,15,FRA-015,NORMAL,jogador,Seleções,Grupo I,França,FRA,Ousmane Dembélé,Ousmane Dembélé,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
656,16,FRA-016,NORMAL,jogador,Seleções,Grupo I,França,FRA,Bradley Barcola,Bradley Barcola,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
657,17,FRA-017,NORMAL,jogador,Seleções,Grupo I,França,FRA,Désiré Doué,Désiré Doué,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
658,18,FRA-018,NORMAL,jogador,Seleções,Grupo I,França,FRA,Kingsley Coman,Kingsley Coman,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
659,19,FRA-019,NORMAL,jogador,Seleções,Grupo I,França,FRA,Hugo Ekitike,Hugo Ekitike,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
660,20,FRA-020,NORMAL,jogador,Seleções,Grupo I,França,FRA,Kylian Mbappé,Kylian Mbappé,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
661,1,SEN-001,SHINY,escudo_do_time,Seleções,Grupo I,Senegal,SEN,Escudo do Senegal,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
662,2,SEN-002,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Habib Diarra,Habib Diarra,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
663,3,SEN-003,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Eduardo Mendy,Eduardo Mendy,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
664,4,SEN-004,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Yehvann Diouf,Yehvann Diouf,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
665,5,SEN-005,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Moussa Niakhaté,Moussa Niakhaté,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
666,6,SEN-006,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Abdoulaye Seck,Abdoulaye Seck,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
667,7,SEN-007,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Ismail Jakobs,Ismail Jakobs,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
668,8,SEN-008,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,El Hadji Malick Diouf,El Hadji Malick Diouf,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
669,9,SEN-009,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Kalidou Koulibaly,Kalidou Koulibaly,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
670,10,SEN-010,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Idrissa Gana Gueye,Idrissa Gana Gueye,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
671,11,SEN-011,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Pape Matar Sarr,Pape Matar Sarr,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
672,12,SEN-012,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Pape Gueye,Pape Gueye,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
673,13,SEN-013,NORMAL,foto_do_time,Seleções,Grupo I,Senegal,SEN,Foto oficial do Senegal,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
674,14,SEN-014,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Lamine Camara,Lamine Camara,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
675,15,SEN-015,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Sadio Mane,Sadio Mane,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
676,16,SEN-016,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Ismaïla Sarr,Ismaïla Sarr,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
677,17,SEN-017,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Boulaye Dia,Boulaye Dia,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
678,18,SEN-018,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Iliman Ndiaye,Iliman Ndiaye,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
679,19,SEN-019,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Nicolas Jackson,Nicolas Jackson,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
680,20,SEN-020,NORMAL,jogador,Seleções,Grupo I,Senegal,SEN,Krepin Diatta,Krepin Diatta,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
681,1,IRQ-001,SHINY,escudo_do_time,Seleções,Grupo I,Iraque,IRQ,Escudo do Iraque,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
682,2,IRQ-002,NORMAL,jogador,Seleções,Grupo I,Iraque,IRQ,Ali Jasim,Ali Jasim,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
683,3,IRQ-003,NORMAL,jogador,Seleções,Grupo I,Iraque,IRQ,Jalal Hassan,Jalal Hassan,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
